date,open,high,low,adjClose,value,volume,count,yesterday,close
2020-12-01,95975.0,105573.0,86700.0,91733.0,4196028936500,36892044,185583,80652.0,91378.0
2020-12-02,88926.0,88926.0,82692.0,85628.0,8522905676340,80278011,412852,91733.0,83523.0
2020-12-05,83482.0,94185.0,83474.0,85483.0,6703556775890,63247256,161907,85628.0,85846.0
2020-12-06,87023.0,88717.0,85531.0,87321.0,7130698380870,65859801,142333,85483.0,86434.0
2020-12-07,86096.0,86773.0,81515.0,84257.0,6436675294860,61615363,158174,87321.0,82386.0
2020-12-08,83152.0,83474.0,80700.0,81579.0,4222260072040,41744281,143232,84257.0,80966.0
2020-12-09,81224.0,82257.0,80652.0,80861.0,3971587099610,39613764,133114,81579.0,80805.0
2020-12-12,81297.0,81861.0,80297.0,80764.0,5048480209350,50415527,119785,80861.0,80660.0
2020-12-13,80660.0,87104.0,80652.0,84015.0,8629808131030,82845166,157053,80764.0,84829.0
2020-12-14,84442.0,84442.0,80652.0,81256.0,4559894871090,45260285,101354,84015.0,80660.0
2020-12-15,80652.0,80684.0,74441.0,78216.0,4045280635170,41711266,101151,81256.0,76054.0
2020-12-16,76054.0,78700.0,74603.0,76417.0,2605019969040,27493062,59901,78216.0,76167.0
2020-12-19,77442.0,78232.0,75006.0,76425.0,2176036863540,22964331,48180,76417.0,75917.0
2020-12-20,76216.0,76667.0,71796.0,73562.0,1976241518650,21667726,58183,76425.0,72022.0
2020-12-21,71941.0,75288.0,69780.0,72191.0,2223703142090,24842583,53582,73562.0,70812.0
2020-12-22,71054.0,73635.0,69893.0,71852.0,2991453930920,33578022,59822,72191.0,72957.0
2020-12-23,73796.0,74280.0,70135.0,71473.0,1753272944520,19784889,42295,71852.0,70328.0
2020-12-26,70248.0,70328.0,65537.0,67167.0,1690185065880,20295655,60335,71473.0,65925.0
2020-12-27,65408.0,68949.0,63723.0,66288.0,2408122247340,29299805,50816,67167.0,66288.0
2020-12-28,67344.0,72506.0,67344.0,70264.0,3760809000120,43165973,64943,66288.0,71199.0
2020-12-29,71296.0,71377.0,66231.0,67513.0,2056951183150,24572929,41901,70264.0,66384.0
2020-12-30,66578.0,67505.0,64037.0,65392.0,1891981951040,23335119,43569,67513.0,64521.0
2021-01-02,64037.0,64037.0,60255.0,61384.0,1549250349320,20354463,41777,65392.0,60279.0
2021-01-03,60085.0,63231.0,58860.0,60940.0,2226041865830,29460602,42213,61384.0,60892.0
2021-01-04,62505.0,63231.0,60489.0,62102.0,2367125240570,30742892,40334,60940.0,61779.0
2021-01-05,61029.0,61295.0,57851.0,59214.0,1409561355220,19198695,37723,62102.0,58093.0
2021-01-06,57424.0,57666.0,54480.0,55617.0,1426260815390,20683722,41702,59214.0,54762.0
2021-01-09,55472.0,57142.0,52101.0,53883.0,1532167451040,22933603,36857,55617.0,54004.0
2021-01-10,55650.0,57263.0,54440.0,56125.0,2000113474840,28740506,38042,53883.0,56819.0
2021-01-11,57359.0,57908.0,53480.0,55351.0,1585229882200,23097304,31658,56125.0,54109.0
2021-01-12,53230.0,53230.0,49988.0,51109.0,1094968702130,17278104,34080,55351.0,50109.0
2021-01-13,49197.0,50810.0,47786.0,48980.0,1594657748990,26256437,33041,51109.0,48617.0
2021-01-16,48633.0,48633.0,44116.0,45536.0,1166092954760,20652492,33529,48980.0,44939.0
2021-01-18,45165.0,45326.0,41382.0,42544.0,937022097640,17764894,27384,45536.0,41455.0
2021-01-19,41931.0,46794.0,40729.0,45141.0,1624791078950,29031399,28504,42544.0,46794.0
2021-01-20,49649.0,49649.0,49649.0,49649.0,68519111760,1113046,2084,45141.0,49649.0
2021-01-23,54609.0,54609.0,54609.0,54609.0,57707811090,852279,1573,49649.0,54609.0
2021-01-24,60069.0,60069.0,56577.0,59973.0,4893865930090,65808764,55948,54609.0,60069.0
2021-01-25,62908.0,65965.0,60658.0,64416.0,4056380906770,50785311,40686,59973.0,65965.0
2021-01-26,70852.0,70852.0,66546.0,70054.0,10930725755420,125848780,139912,64416.0,68546.0
2021-01-27,71804.0,76192.0,66973.0,73320.0,12254536742610,134793270,137382,70054.0,74804.0
2021-01-30,75208.0,80652.0,75208.0,78837.0,8438874074990,86327019,141048,73320.0,80652.0
2021-01-31,81539.0,83716.0,71796.0,77724.0,16817325976120,174505196,212956,78837.0,73191.0
2021-02-01,72586.0,77426.0,69957.0,73030.0,10003518688660,110479812,106262,77724.0,69957.0
2021-02-02,68957.0,70159.0,65731.0,66828.0,9265213838010,111824321,87889,73030.0,65731.0
2021-02-03,66715.0,70159.0,60989.0,64239.0,6128713986700,76949176,67385,66828.0,62110.0
2021-02-06,61698.0,61940.0,57819.0,58924.0,4753957518550,65065063,56503,64239.0,57819.0
2021-02-07,64118.0,64812.0,63957.0,64602.0,1082910493310,13519862,10844,58924.0,64812.0
2021-02-08,71062.0,71062.0,66941.0,70393.0,12028014271710,137814592,99235,64602.0,71062.0
2021-02-09,71780.0,77313.0,70401.0,75433.0,9218376151500,98558514,109624,70393.0,76901.0
2021-02-13,80643.0,82974.0,78797.0,81281.0,12939461128090,128397674,236963,75433.0,82974.0
2021-02-14,82668.0,83797.0,78030.0,80135.0,15287235773700,153863929,156971,81281.0,78030.0
2021-02-15,77264.0,79200.0,76934.0,77466.0,7286231141620,75859161,54825,80135.0,76934.0
2021-02-16,74377.0,74401.0,74369.0,74369.0,578671561320,6275335,7534,77466.0,74369.0
2021-02-17,75119.0,77264.0,71401.0,72917.0,9530168392020,105414163,94057,74369.0,71990.0
2021-02-20,72062.0,72102.0,70006.0,70385.0,1627076212110,18645194,19468,72917.0,70006.0
2021-02-21,67570.0,67570.0,67570.0,67570.0,145571771440,1737548,4206,70385.0,67570.0
2021-02-22,64868.0,64868.0,64868.0,64868.0,115989952890,1442123,3659,67570.0,64868.0
2021-02-23,62279.0,71135.0,62279.0,66804.0,9809764724580,118431343,110693,64868.0,70070.0
2021-02-24,71336.0,71377.0,65070.0,68223.0,8033639221130,94968507,90305,66804.0,65812.0
